pair,AT0,AT1,AT2,AT2.proliferating,Basal.resting,Club..nasal.,Club..non.nasal.,Deuterosomal,Goblet..bronchial.,Goblet..nasal.,Goblet..subsegmental.,Hillock.like,Ionocyte,Multiciliated..nasal.,Multiciliated..non.nasal.,Neuroendocrine,pre.TB.secretory,SMG.duct,SMG.mucous,SMG.serous..bronchial.,SMG.serous..nasal.,Suprabasal,Tuft,cluster_sk_non_apobec,infer_coo_non_apobec_sigp
6848,1.00425814546192,0.938403872266427,1.06728706349629,0.999369651201151,0.841602508191427,0.938604354248813,1.00584854490588,0.925004214832543,1.126066677334,0.971323781424558,1.02235192985626,0.835575261515789,0.909091064940615,0.968577699566663,0.965155924165307,0.932773773516554,1.12104569841003,1.09404540970326,1.15430703449248,1.21314901749562,1.15394659246776,0.826255047528037,0.942232870477246,3,Proximal Lung
6851,0.930954916019026,0.951174898717462,0.921604756978917,0.905340134067998,1.04574669907857,1.00953712280369,1.26594194003325,0.941094337982626,1.1452085736509,1.02173090708671,1.19257406286031,0.967144164478802,0.989963231974614,0.975497190525035,0.990382662766012,0.995721575124145,1.08512231249137,1.05167439872491,1.04466718395693,1.03099961125825,1.07726520991593,1.07547606790792,1.02172165629767,2,Distal Lung
6969,0.803494295814094,0.898870945776629,0.814625048591256,0.781301409077116,1.14106517160432,1.09215372218745,1.24704234254521,0.994104044888907,1.09377914059511,1.04708995830269,1.13348208587401,1.05807906995004,1.01232471875824,1.00123685268173,1.01972544604247,1.04188380435825,0.911201207294028,1.04178830870285,1.02662004035156,1.00705580218972,1.07414116842883,1.20086933010091,1.0621394671885,2,Distal Lung
6972,0.887478620314794,0.900468691980609,0.887410871036098,0.849759120041122,1.09704251893484,1.08647804948,1.03590849673106,1.03307005822299,1.12000607514707,1.06101024457846,1.06752705327746,1.01430729448991,0.96533015730538,1.02634446545307,1.03189034306466,1.01716029281855,1.01501737710568,1.10401743562128,0.94288260864194,1.01083610383924,0.978776256913175,1.09840400729188,0.925515970806543,1,Ambiguous
6979,0.832510160546549,0.841087836527674,0.813628131075717,0.768755930048759,1.18401307537304,1.0722171362373,1.25336730418409,0.951243723476811,1.17811160696902,1.04407539679158,1.09989183929059,1.00521814312245,0.968130040825628,0.988277610562315,0.979414063653335,1.04406632121896,1.0788729803539,1.20669231997126,1.13823975425365,1.12464656414674,1.09380402648339,1.18457150391923,1.13406081029226,2,Distal Lung
6982,0.966681390026566,0.982754952617145,0.958762960065623,0.90554564728258,1.05947667762825,0.935322959977378,0.926491423645392,1.05461603345476,1.00751459276896,0.97633872133706,0.982675312196805,0.982908127610346,0.96453422865911,1.0473797292777,1.05464636859367,0.948404455170688,0.978846656503331,0.978375277390524,0.951563486020537,1.06454594039013,1.07390512592954,1.04734723853103,0.961907165754887,1,Ambiguous
6984,1.22296749787043,1.03342093700977,1.09488810794655,1.04759256914662,0.952978372183316,1.05463345626122,0.992240710388871,0.995052094509552,1.10536785690219,1.01692091790092,1.07880289119018,0.939962917828432,0.852721375644902,0.950672016193764,0.952224307407891,0.839994329975747,1.38261738083502,1.29534730888768,1.11836542942008,0.95661697338727,1.01284376470473,0.882209210975369,0.784186692151924,3,Proximal Lung
6986,0.946057520336709,0.991300717597767,1.0891299497093,1.05782668804337,0.973248062434981,0.693046321214465,0.919225766246326,0.981072393453652,1.05033832098947,0.752836371814587,1.00031577669489,0.791479751268747,1.09359872000908,0.996464094392251,1.02789726548686,0.869636980113599,1.13328640737191,1.09901186156118,1.15826110502144,1.25209276654617,1.16809622348769,0.854751054941924,0.725490482777384,3,Proximal Lung
6987,0.738833172417955,0.8847023431932,0.798913291170436,0.771739115519542,1.05387896974403,1.17384680907723,1.29365350549098,1.0253049864306,1.20593938218038,1.16659716900177,1.14890650962484,1.01413695747764,1.06149741908783,1.01041913422079,1.01656994286359,1.02105717311664,0.859408268441435,1.07517487136979,1.05270280226745,0.96507648644298,0.974345351966521,1.1273382129957,1.08295335305948,2,Distal Lung
7030,0.678343922535845,0.658925508176581,0.632299789206242,0.619161314873945,1.14760364628954,1.63364428957716,1.17285261017297,1.00554966516785,1.56743774793337,1.51600166134198,1.37414566824694,0.970029048540539,0.717280155432596,1.04541588645118,0.892723444352155,0.905796942937137,0.856282425499549,1.47606340868183,1.11126497714545,1.28066565463285,1.08171571209092,1.17404374293745,0.72287882924634,2,Distal Lung
7031,0.818392080545777,0.854570126947894,0.87729905454401,0.834568879850493,1.03522495471531,1.12616402279468,1.15148907292851,0.974075250529521,1.15105453152317,1.16488066762033,1.08441003783337,0.899442552779624,0.950304388846332,1.02052292364263,1.02753388793426,1.03251174606527,0.976417143701373,1.21084341918341,1.05330975889678,1.07133174153575,1.06797722669252,1.01494644618797,1.03083120820892,2,Distal Lung
7039,0.806522808168709,0.882594919051585,0.838664411433527,0.814757802943864,1.10170081068389,1.02372888623664,1.1240948858422,0.999739457021487,1.09782954395501,0.972797710191552,1.06942543202329,1.02754195722113,1.01234517159368,1.02767733086668,1.03959480775763,1.04338774459845,0.901278178924827,1.08910300741265,1.04267153932554,1.04232403234002,1.04077301528236,1.1262091131776,1.0310463061848,2,Distal Lung
7146,0.851363365930341,0.951888858464134,0.857495089134172,0.847422330364732,1.11580181505971,1.04087073036409,1.20664834594586,0.995230591555473,1.11417483159377,1.01811036759616,1.16504723322121,1.04449382092034,0.990116319617808,0.994485213904235,0.994712819962039,0.981126745043902,1.00515378882818,1.06075055533417,1.08880835768044,1.00186112208855,1.05072486993675,1.1554156265521,1.08755289816679,2,Distal Lung
7149,0.921210177826393,0.955762329612535,0.972427416449179,0.975685838645375,0.945249208109737,1.03764196893123,0.991795474319761,1.04036490620034,1.03340874725821,1.0570484483897,0.970155883136073,1.07757630215092,1.00890304097672,1.00212977052839,1.00663678786217,0.997368907046085,1.02610679362345,1.03004260873499,1.02494961722464,1.01954400669208,1.02075615162848,0.974890818312289,0.971554376890861,1,Ambiguous
7150,0.897632279058671,0.949617479448783,0.944959415792302,0.935050935903413,1.02347461511473,0.9485977286705,1.05602321955955,0.980743870377957,1.10966085830822,0.916525366086943,1.08093592945468,0.999483067514057,0.984398664369103,0.986364167101643,1.00049257964827,1.04802283390579,0.958494001478666,1.10677860029437,1.05044113192588,1.12622575405424,1.12863833043851,1.00895570292414,0.957298066169462,1,Ambiguous
7152,0.886260099098423,0.916931974581449,0.92474434309356,0.884092502112642,1.09013366172321,0.99345882371594,1.04953460249703,1.09398320407368,1.08835538801416,1.04785643943535,1.003729809878,0.907580765250229,0.928549439597776,1.05434732594329,1.05974367983908,1.03668235643112,0.851056790172047,1.03115304296011,0.915873762091999,0.878094968845685,0.907328392104476,1.04762982052508,1.06102199364319,1,Ambiguous
7155,0.842202485924373,0.934864420626392,0.872141031094798,0.842094753375458,1.06416505745205,1.06460721488101,1.15264741654773,0.98160602197441,1.1299597147574,1.03604605958876,1.092602766763,1.02101153583642,0.944767246220441,1.00138651787135,1.00755079557874,1.01143672614564,0.936445194521897,1.0617448443605,1.09454533847903,1.10143724250478,1.11478321769428,1.09139747560339,1.01849780516712,2,Distal Lung
7156,0.830645713925487,0.905203619411734,0.851367752745888,0.843005300208539,1.07235777737127,1.09138821837747,1.12178449639391,1.04534668889065,1.09697356774431,1.06033766115099,1.11800094469517,1.07417587909541,0.966900074038125,1.01920477358192,1.01874913716542,1.01189130404423,0.895081114762049,1.01292756206022,1.05842995048634,0.988563780046504,1.02868799514226,1.12473866055058,1.0085276153944,2,Distal Lung
7158,0.877022779427407,0.869068903420094,0.846506518792531,0.828147007294755,1.08876730206582,1.00450214897719,1.05389969581853,1.05295209002018,1.04052624082095,0.96415487403048,1.05791987486656,1.04667314302778,1.02588074350197,1.02413679158528,1.0415436187077,1.03946447553408,0.946968533299866,0.995590963779368,0.992607777044411,1.02948186784924,1.02249454506281,1.10622341805983,1.09946700471043,1,Ambiguous
7159,0.805085101249349,0.863433624872803,0.829439178415653,0.796579454838365,0.9878457853741,0.986443077233999,1.17742896615378,1.05400587717451,1.15554625657283,1.00426494045475,1.16070823035112,0.995815635392741,0.952198337202615,1.02722920638946,1.03692328989112,1.00255459655433,1.01580408220905,1.13167140193318,1.05698509951082,1.13524292552815,1.13852130752981,1.02035484589401,1.00779411462232,2,Distal Lung
7162,0.883099339651668,0.926545304968726,0.851018411624911,0.873439225728653,1.01343512027034,1.0707724047521,1.08225100317408,1.17318900044771,1.11406790496619,1.13268791183476,1.09554152837588,0.959318436447808,0.923884051757625,1.04203757434411,1.06499710014955,1.04170510774528,1.00286133068409,0.950604126965136,0.981700101487614,0.77853396995993,0.816429103934952,1.04224592008992,0.763029933062115,4,Proximal Lung
7271,0.751766455542584,0.864982116698327,0.901019184919221,0.846269575682826,0.989155967742722,0.980079961644088,0.976644688312406,1.01875708988776,0.983576931166387,0.961345069383165,0.930421021262465,1.04582529052165,0.975270023167377,1.00879680425649,1.0416712849105,1.09690594316207,0.737278459142998,0.961308284856103,1.11198066574484,1.20652611509339,1.24771035020214,1.01054392344662,1.1148495382827,1,Ambiguous
7281,0.730449408953185,0.854124150947247,0.791285687505775,0.772781746656299,1.0951679841586,1.13840023874572,1.27066020853333,0.993709325730794,1.16152494118551,1.11499523451499,1.21711399926813,1.12160108282824,0.982849614421547,1.02094773196981,1.01668234133444,1.01554722170582,0.838750039279587,1.06793993284724,1.09955193205712,0.970861211589975,1.02008292473095,1.20823586029172,1.07340829983822,2,Distal Lung
7499,1.01218747688523,0.834272461800319,0.868719583242098,0.811303535538715,1.08212493373601,1.22648065497578,1.16741084997461,1.08121243020434,0.971595260277213,1.22950059662231,0.906657914045744,0.969578674901227,0.928331234139189,1.04207993575484,1.08852627210483,1.10354216032572,1.0342853663844,0.818005624556784,1.10208956057022,0.602734929820873,0.803894195600052,1.08302777950266,1.0362874646767,4,Proximal Lung
7535,0.972271014848136,0.974776620893048,0.966672067578314,0.928957919650697,0.872908624844847,0.959693279776878,0.832636756099529,0.973426548116713,1.01909063239461,0.974330817339789,0.979841269690003,0.874068695248034,0.96788708423081,1.02481251663474,1.02680484806512,1.04042433035447,0.910316406989201,1.11965552714177,1.07121066007857,1.22485190030299,1.14109773936911,0.838747644389531,0.849835402759567,3,Proximal Lung
7536,0.883642799858459,0.909462166211213,0.908461565055091,0.879485193635412,1.02433444225106,1.01475240752398,1.2891258405543,0.968671356282649,1.20859267795296,1.04247303439073,1.23996872929976,0.997000371808923,0.914969823627925,0.982273193335848,0.990078046467753,0.988562399683,1.07858167448951,1.06733758985561,1.07020308970303,1.11125575265545,1.12225256104581,1.07410455431529,0.902141825426603,2,Distal Lung
7552,0.726365736459896,0.813386341366798,0.89085992532797,0.909326569630447,0.977297299450385,1.19739670503844,1.02944865721705,1.11889634916756,1.08807150617028,1.17055146567006,1.1447552665443,0.874717072605607,0.789139230944033,1.07884519763548,1.05537917390279,0.973950865564203,0.450296359102111,1.24685249602215,1.02337537001891,1.16964751223847,1.0934716826153,1.07029006352619,0.984114092447292,2,Distal Lung
7570,0.929049565167579,0.972231227155219,0.966332454739571,0.948805641137622,0.910131837703822,1.02980494717814,1.1050803196542,0.966107672732436,1.07010239507464,1.07788938540902,1.08741182886844,0.925634910447961,0.950589894963459,0.989382798391534,0.99145086922213,0.998042103164187,0.999810839731768,1.07240717250934,1.13550304818402,1.14294894501262,1.14146912636237,0.923068366137104,0.979577364193662,1,Ambiguous
7574,0.756466804634373,0.893270299206345,0.80577502939547,0.775083467386578,1.01254635984691,1.10601144251425,1.17235684843363,1.0473439639239,1.14448505278791,1.08608614569094,1.15947142732948,0.996398269768245,1.07207794342972,1.04456611133391,1.05497071301437,1.03225370218786,0.861663739402669,1.02149593320583,1.03009446219896,0.941303493539913,0.94110816478683,1.05369582905223,1.0637832896003,2,Distal Lung
7624,0.951329982889169,0.968453280940202,0.990645997338641,0.963364319127847,1.0776520837837,1.05830561016345,1.07656409245251,0.93532188020484,1.02571032887979,1.01440404423093,1.02805585855237,1.07684522229742,0.990599423095587,0.970812207453955,0.989290315427753,0.986344909935823,0.991292360185594,1.00776033369838,1.05981270441162,1.04954413753713,1.07079732140442,1.10243164832468,0.977084217401297,1,Ambiguous
7626,0.874320613612792,0.887511214599007,0.871796626477358,0.84029765930494,1.10324082469876,1.12542221605123,1.26977416127341,0.947811463169787,1.18231439925186,1.10271155065269,1.14161038118669,1.06903897350567,0.977134958938585,0.972967407482457,0.982337150842079,1.01899221022949,1.0511588768889,1.11724795074167,1.03677220198905,0.948800694830206,1.04055444559068,1.17972930775476,1.15458112611841,2,Distal Lung
7660,1.0082187542679,0.98947452905272,1.0170901915354,1.00273844076431,0.96006539306372,1.01385421344512,1.01884727079278,0.971057727957742,1.0306936606394,0.962133489385264,1.03806662780655,1.03603092356921,0.951212044158681,0.986234351052729,0.994217745599796,0.987770574265486,1.03287825922838,0.993701918944011,1.02322009052786,1.07128371778939,1.09149881008373,1.03270123367278,0.947911167195101,1,Ambiguous
7669,0.816005911806527,0.820876195177252,0.861456521807007,0.836337871321981,1.05754706376801,1.15195422808598,1.26745532953671,0.997328699959899,1.15657555948218,1.10943579556864,1.19162794814363,1.00481732595755,0.926711968139787,1.01952806090434,1.01152485499079,0.998422025128206,0.976441940350256,1.10020154989688,1.06770285620848,1.05257435287287,1.06898395661304,1.15923695962955,0.94736163830191,2,Distal Lung
7670,0.821347259732166,0.894033183404483,0.901096871250973,0.874331956411782,1.07619673017496,1.02419033641813,1.16485236532091,1.00725549643426,1.09836418187118,1.01611670598282,1.11257815141698,1.02461941151487,0.950312928286437,1.02149349633327,1.028904655195,0.99017750149077,0.919729908693197,1.02238738343929,1.04505226915647,1.05220063825758,1.08514583719546,1.10313989859289,1.01207193489746,2,Distal Lung
7701,0.896757195270296,0.892886506155751,0.893386740779077,0.878645077958138,0.926278061253637,1.0431307889754,1.22770887071339,1.01406287061992,1.117817891547,1.10459274327234,1.2416715490325,0.923838103014389,0.956919214786998,1.01339998135376,1.01918588438792,1.0195349207254,1.09111464820576,1.13823391931458,1.00478208074565,1.07101372534803,1.0366648186318,0.998130607203382,0.873521583586308,2,Distal Lung
7711,0.868108751528228,0.91903674898057,0.914130589824482,0.893349918823904,0.863916235118922,1.03867555979043,1.16172286026202,1.04252201490749,1.19244481109356,1.08084075354169,1.152754840487,0.936118208302947,0.898235829982233,1.02586043177524,1.01340108980937,1.05897938183244,1.01939625660688,1.08401182758709,1.01010101121011,1.02477609680777,1.00356543948546,0.912582715788422,0.996957854755533,1,Ambiguous
7763,0.930358325442118,1.0335181565529,0.871585352952459,0.86278846075424,1.11421628509004,1.04097578955576,1.30035478647846,0.945984385750531,1.10911533624547,1.03518433965908,1.08646097070756,0.974266778480341,1.07557972287887,0.979287975129314,0.973175616271423,0.970791873447346,1.17124424639147,1.0480867254388,1.14374791601998,0.947165299727095,0.995359855314029,1.09736730146783,0.979760985983689,2,Distal Lung
7771,0.809361899907943,0.876278611607462,0.844334227343665,0.843003439617919,1.06568084454628,1.02833333842104,0.994090361170887,1.05263061841437,1.09877667137656,0.973543679763885,1.0445729253395,1.02969236463057,1.00276261509708,1.01221497867191,1.02907203763864,1.06490182512016,0.876324149792098,1.11652719190263,1.05933368812572,1.01788550096257,1.0890482092568,1.08031549523013,1.07020821772019,1,Ambiguous
7937,0.774079698150752,0.828040001008746,0.80219597189103,0.75158210112663,1.06436441964745,1.11276934855454,1.21213181623511,0.987899927284997,1.22243823268559,1.08904575253435,1.17851351598379,1.05212058890242,0.98970215794135,0.997683706618863,1.00152353173891,1.03662368032084,0.884139343065316,1.18316665171048,1.12688602328085,1.06855458191636,1.1334496215353,1.14216013110515,1.05995538920676,2,Distal Lung
7948,1.06214486156135,1.06010965859694,1.04921628488189,1.05789327894558,1.00591815954125,0.972580380191557,0.798229946752031,1.02736604599834,0.92729587797185,0.905245168450285,0.910544278272256,1.02608848166404,1.00515732282351,0.998050862966092,0.994724392487937,0.970784645527165,0.961245394694225,0.990815475547009,1.00336300934401,1.07601497570076,1.01092971017073,0.961896551470377,0.94164174140817,1,Ambiguous
7954,0.756399506310877,0.913673352453521,0.811667512933555,0.780264634248779,1.12068217994434,1.15265861875043,1.27545139724388,0.928265299689033,1.29435335570273,1.1467731762625,1.13784649145755,1.10978528435155,1.01897664865978,0.972409119886124,0.960194748343478,1.01314590104645,0.861969949754826,1.16375739200738,1.14585916869149,1.07005508962928,1.10089660880074,1.2540843369637,1.04179537657352,2,Distal Lung
7955,0.882697839858197,0.925198696658723,0.973536450414111,0.934058057052872,0.974441365287617,0.880737899175863,0.972899444263635,0.989170884053981,1.03103958401743,0.892375020182036,1.01038540598263,0.924992843479692,1.00871717345136,1.01628075017398,1.0280283151555,1.02977041054065,0.883252244416294,1.052617839716,1.10641965339466,1.16457116259863,1.17718314473011,0.940879175121582,1.0385468432645,1,Ambiguous
8085,0.851455860258245,0.877659908070733,0.872891059362888,0.833819076417388,1.10073867743206,1.25285049345712,1.2281239316498,0.942045898412678,1.20001306562119,1.1778275655312,1.15406947411546,1.15109305131357,0.971521016951215,0.980556874449384,0.972420283524857,1.01113710907507,0.983123203138343,1.09867535926982,0.995623134127624,0.979237992418478,0.975372842521562,1.253332882651,1.02203374138825,2,Distal Lung
8091,0.90492709525058,0.961020579264358,0.986054208318959,0.960273579994283,0.986167359051334,1.13163531672338,1.07909286253752,1.03870856202242,1.1746830415299,1.05349112383816,0.823527516680252,0.994554329744678,0.882739282979719,0.966015806481486,0.943102004584607,0.975552212965378,0.861700691869011,0.916292595494883,1.05051139169833,1.23275316410823,1.18743327394542,1.05886552172286,1.173676250942,1,Ambiguous
8117,0.680502959613559,0.782182427524266,0.752423685985132,0.716398890794268,1.08644000391825,1.10704287708495,1.30498253193611,0.991159568303608,1.18722854466085,1.10550333469969,1.1561282282414,1.0865134119281,1.01712090120666,1.00758511578722,1.00223329675827,1.03789755990878,0.839348177465246,1.25118741368943,1.13301383215686,1.11598595897532,1.17740338692465,1.22105623188353,1.0482012831426,2,Distal Lung
8120,0.86139158354238,0.892623083439999,0.90139068297523,0.856362070622239,1.03354497591842,1.01150919373064,1.19640600878817,0.978155346645572,1.10018841324103,0.943629771019193,1.13177713955636,0.976231506348186,0.948809354607863,0.996792485920123,1.00399819398278,1.03657853744738,1.0152612721224,1.16454602940436,1.04555396135257,1.14752827996614,1.16615965880021,1.11662337845614,0.992138706815146,2,Distal Lung
8171,1.04692494895715,1.01034202931322,0.974536186770426,0.922691804241325,0.932287757621678,0.645349867009134,0.942705985607888,1.07830807943534,0.902946231138211,0.691828029471702,1.03464647138049,0.780070934950755,0.988268726742524,1.02073338864838,1.09327349188385,0.943653356140368,1.14154666682754,1.01147960764453,1.12964092491878,1.25618315447209,1.26272979048576,0.821554624491295,0.826784983423588,3,Proximal Lung
8172,0.755011183173798,0.843887676614039,0.8237309441201,0.804912535592613,1.00856025452,0.992829175203463,1.12853858365871,1.01420841623402,1.21816580744086,1.00547091835178,1.12071657351367,0.963189209819254,0.979486614456884,1.02579572746968,1.05154454985888,1.09803274320972,0.884228766117097,1.11891923375439,1.07027929073741,1.07240130040759,1.0832142287317,1.04976192916691,0.950609961981761,2,Distal Lung
8174,0.757150243232253,0.834159909356671,0.846628113456087,0.795234811337997,1.05045492993827,0.942525716134171,1.16253213398174,1.07532856888138,1.11006769762601,0.945517839999415,1.10110113610564,0.983293607616113,1.01943116805668,1.0237169205947,1.0347934348825,1.02418406931951,0.94349461512643,1.09610082514844,1.08362790827888,1.09582869519807,1.14300815181232,1.09352178967665,1.02269910179711,2,Distal Lung
8179,0.796019797017203,0.841638722655524,0.831306445784628,0.840559649790207,1.10521495462247,1.13074255830319,1.20425397092814,0.997255146837469,1.20358184264662,1.22241037825896,1.15546251376117,1.10207522794762,1.07938591306158,0.956301175868407,0.964719446610962,0.970531280181942,0.923873983758291,1.1197782783503,1.16932968300315,1.04283613081756,1.10642740992269,1.10585455526272,1.08250446233881,2,Distal Lung
8208,0.816830398612089,0.870282814480959,0.911075293352367,0.874111679903146,0.964719022505313,1.02977260543824,1.08092947170534,1.02867602912579,1.03760636101621,1.08655078633697,1.07925987783488,0.976847130043014,1.04540194681134,1.03474851160093,1.05175052091017,1.00020683763261,0.849210982386167,1.00072234387932,1.01247866710832,1.10312120437932,1.13730659111917,0.968860387563132,1.04399919606686,1,Ambiguous
8255,0.969049804389666,0.926556914261792,0.970723762891542,0.951411671727161,0.927780679318093,0.899086529530782,1.11357876820476,1.00074516454712,1.11272929436421,0.919801155371687,1.15979164316963,0.909287308850812,0.953933777337711,0.997544203557469,1.01647858558147,0.986303601162569,1.12655438861735,1.1189262838964,1.09574868759519,1.1149407446993,1.09881868781487,0.943275354960928,0.950416893499413,3,Proximal Lung
8299,0.809440941456396,0.89318279247585,0.875417884363716,0.865224366973794,0.930103049779136,1.02210998264845,1.0936948083409,1.14301667281455,1.01602316405143,1.01310274341702,1.02562597381076,0.956578575701767,0.937215479716615,1.06739624840341,1.08396948445501,0.965626094562322,0.939478740217314,1.05833102650361,1.06587744693484,1.02298603765318,1.01957304959499,0.989029615077579,0.989119251395288,1,Ambiguous
8301,0.838974872488106,0.892905212215867,0.902502346383388,0.868531678952899,0.908297634107207,1.12001582365592,1.15485325723522,0.998890018961929,1.19045723816892,1.13510243029829,1.15818911003589,0.946382287862361,0.911815380195009,1.00687473211126,1.0077579524073,1.0482962001645,0.906556655121785,1.10626316859113,1.11698898456418,1.09510871000561,1.1057467100967,0.935333005622046,1.03780473920064,2,Distal Lung
8358,0.847977251780954,0.909970263782174,0.898336303009839,0.864239183827472,1.05613509081339,1.05387430318397,1.16612788884928,0.986591488200982,1.11768873459952,1.07032586407879,1.11546035043778,1.01749594970907,0.979586377275841,0.998635302099836,0.998424889432787,1.01212629924297,0.991565141947839,1.12662129731028,1.07492065703537,1.07254472274132,1.11741894673868,1.05952275259395,0.935998755809364,2,Distal Lung
8395,0.94723675423255,0.985007774390565,0.994780638184122,1.07183051176125,1.18433956858325,1.06909318587712,0.794910568890948,0.951805658068274,0.910086502489121,0.966634402768429,0.899145170534909,1.20084942278991,1.0519165875558,0.994749142361935,0.983602721393847,1.04379509996293,0.821288921005576,0.783498549314151,0.88017496258157,0.940426531784193,0.9927708655589,1.14103687168368,1.12349803333948,4,Proximal Lung
8397,0.962923224081405,0.837464008681863,0.945813787109869,0.9134468641975,0.888175265153716,0.940920231270433,1.16635921729118,0.946252818250416,1.04694193508473,0.933224595760165,1.1792836438656,0.894287420763659,1.11337072796201,0.965507044799842,0.966699007802798,1.12743953230857,1.20938294203655,1.1386891679885,1.02574382714454,1.11132397627896,1.15202751870124,0.997525871208136,0.942653403015289,3,Proximal Lung
8399,0.802910252634723,0.876746166973378,0.830599220439957,0.804918994846084,1.0732399622669,1.07310650792341,1.19636997075774,0.997217029893174,1.14354620067589,1.02913854762832,1.16154677115806,1.08827063483867,1.02842889290522,1.00005585795802,1.00410925518241,1.04361752886171,0.882879984116643,1.10970491364769,1.05452897701113,1.00218265783926,1.02833022653046,1.20742855235439,1.08518007405415,2,Distal Lung
8499,1.07086955893822,0.901792380703911,1.17962234064376,1.08273150874613,0.829322468583512,1.09870462718062,1.00745651559514,0.897346842533265,1.09009754545717,1.00125489247225,1.05583412575858,0.82847080009815,0.909655745666092,0.989246718845291,0.981092807534652,0.8837054410225,1.14388746175995,1.02160455880523,1.03496741077615,1.15163410637764,1.04146414268173,0.837213911479161,0.974784882361529,3,Proximal Lung
8507,0.756709099465636,0.853420210230385,0.832431365783387,0.79962672431912,1.06648203158399,1.05588565353658,1.15549959141997,1.03004409051542,1.11094389064611,1.0595963235566,1.05917978069097,1.04603606097813,0.990173248809187,1.0322722810425,1.03483854156812,1.0134239250863,0.869478088130627,1.08695146779505,1.04955129545701,1.10746617969905,1.12789953291295,1.13983557709366,1.02376032702886,2,Distal Lung
8510,0.742960107608393,0.874444488910534,0.78990432446626,0.774905940777282,1.12369154058975,1.12053253329288,1.24733735492811,0.991344385143552,1.13611391015641,1.07922410698595,1.19275490865683,1.08195696419726,0.966602635168918,0.99217896778442,0.989047937968733,1.05098987094162,0.924126782516916,1.12801700209741,1.14160968759903,1.10565764207519,1.11187945917971,1.141726184493,1.0747737336801,2,Distal Lung
8585,0.984235510774798,0.985216804322146,0.992106236334799,1.00162525218036,0.987395648645705,0.94623590627782,1.08394304608551,0.957929458695598,1.0584465391747,0.979831664262048,0.989610206308529,0.961434201136767,0.955937642920451,0.977438625789741,0.988532022069941,1.00729213328561,1.05799581832071,1.03318608214129,1.06471626065203,1.12544468929365,1.12927091755077,0.984719980440186,1.02069176921351,1,Ambiguous
8614,0.942972928490373,0.946733869488688,0.990219164024157,0.962710317209829,0.912411406399857,0.993520051184939,0.998029919094095,1.00105486731674,1.04538457781889,0.926784861662645,1.00370576139621,1.0031656270796,0.95956840831335,1.00624189921644,1.01459026307478,1.02161380281319,0.981378859485148,1.00065680155502,1.01397029559031,1.11355846682385,1.13604631607998,0.976405166883771,1.01601552792892,1,Ambiguous
8619,0.744368325080577,0.978246776518206,0.864600759619398,0.863324491854464,0.861310591621408,0.58585316440671,1.10460687581532,1.05575034811548,0.96059341294065,0.624668369100637,1.15228574566239,0.671368855194552,0.923992692056587,1.08135691861472,1.13539743380472,1.12114379134521,1.07879709908467,1.1610710850274,1.03271604614002,1.31446408742906,1.32682224578486,0.747867219980318,0.736473660570256,3,Proximal Lung
8640,0.942715870158015,0.974061178593873,1.00299579457277,0.988120805680533,0.964928454718611,0.963664123467081,1.04834124041398,0.977769479930607,1.0701172163633,0.987032902602148,1.04028627503406,0.972209644412024,0.929189235492169,0.999364805026575,1.01118326236256,1.0057484028592,0.919152815128102,1.03680582252737,1.07496610152417,1.06473772251559,1.09675588617332,0.981377418356194,0.979283129143919,1,Ambiguous
8673,0.804157948921354,0.851780491794423,0.821105302480243,0.786097620285578,1.05586526600357,1.10563654648024,1.20680097665684,1.02481742787915,1.17797122379828,1.04571338937245,1.1551851330429,0.973099956185864,0.972137952561162,1.02468133987758,1.02509334588552,1.01080563616598,0.963462010195407,1.11681480559308,1.10100024337218,1.05717193121006,1.11984992698918,1.09673851812006,1.01662363467901,2,Distal Lung
A44F,0.882770567658896,1.03016318635948,0.837201898559151,0.917550585357406,1.23319051324,0.830908949436551,0.798272189422996,1.07188452595779,0.725818700273689,0.822567163584082,0.687477454052292,0.972229493129304,0.955679512466574,1.06128654496076,1.04639204825358,1.02100319764546,0.979115377887037,1.15350503393546,1.15436368157572,1.04997612505457,1.13088916000045,1.02284026200464,1.14878155108227,1,Ambiguous
A46O,0.871562891548122,0.938286398830433,0.901576306867328,0.899151677776228,1.07868265941625,1.04265235368308,1.05607880611847,0.965735896964313,1.0738571050595,1.02377637923798,1.0780822477265,1.03512295060494,0.977718969598783,0.995939139378542,0.998094783848166,1.03556445452699,0.960911324145875,1.06726524770633,1.04924389500942,1.07379881560929,1.08798390087374,1.072887527112,1.05485764655982,1,Ambiguous
A46P,0.829390513559915,0.846077666008467,0.82928304843779,0.807597145583244,1.00021063291473,1.03849564842929,1.15008517365395,1.05991593284931,1.11812958593052,1.04081316878513,1.09032402548903,0.952795492163627,0.992739233334901,1.02785235949989,1.0379101970242,1.00347117737444,0.994095146634193,1.16269805339718,1.07287277493443,1.10124982905263,1.108105324366,1.04261324625521,1.02297725334607,2,Distal Lung
A470,0.957738601922216,0.998926559823108,0.945837912598986,0.928821901241115,1.14859203018679,0.993917342347064,0.933073509509281,1.04686431195347,0.934838532178865,0.925495775443139,0.867111202181262,1.07081656396718,1.01618853299605,1.00505438767845,1.02782752756183,1.05747464999971,0.94970644569021,1.0452395232664,0.978574018466505,0.884312085981161,0.913903055829704,1.08019292825779,0.98786401430135,4,Proximal Lung
